Step,Reward/Raw_Episode,Reward/Average_100_Episodes,Training/Success_Rate,Safety/Shield_Activations,Training/Episode_Length,Outcome/Type,Training/Learning_Rate,Loss/Policy_Loss,Loss/Value_Loss,Training/Entropy,Training/Approx_KL
785,-8.9353609085083,7.3055806159973145,0.0,0.0,31.0,3.0,0.00024120000307448208,,,,
786,11.236153602600098,7.184613227844238,0.0,0.0,72.0,3.0,0.00024112500250339508,,,,
787,-5.337543487548828,7.1893486976623535,0.0,0.0,37.0,3.0,0.00024105000193230808,,,,
788,-6.659144401550293,7.100525379180908,0.0,0.0,33.0,3.0,0.00024097500136122108,,,,
789,1.192610740661621,7.158288478851318,0.0,0.0,36.0,3.0,0.00024090000079013407,,,,
790,87.949462890625,8.063669204711914,0.0,0.0,117.0,3.0,0.00024082500021904707,,,,
791,-6.859164237976074,7.461654186248779,0.0,0.0,32.0,3.0,0.00024074999964796007,,,,
792,6.767574310302734,7.5649333000183105,0.0,0.0,64.0,3.0,0.00024067499907687306,,,,
793,3.7524213790893555,7.687027454376221,0.0,0.0,58.0,3.0,0.00024059999850578606,,,,
794,31.482160568237305,8.004644393920898,0.0,0.0,70.0,3.0,0.00024052499793469906,,,,
795,13.535975456237793,8.076903343200684,0.0,0.0,61.0,3.0,0.00024044999736361206,,,,
796,94.98845672607422,8.974535942077637,0.0,0.0,122.0,3.0,0.00024037499679252505,,,,
797,-5.181501388549805,8.853389739990234,0.0,0.0,37.0,3.0,0.00024029999622143805,,,,
798,93.00145721435547,9.829659461975098,0.0,0.0,132.0,3.0,0.00024022499565035105,,,,
799,1.9574899673461914,9.831866264343262,0.0,0.0,52.0,3.0,0.00024014999507926404,,,,
800,30.08209991455078,10.015670776367188,0.0,0.0,75.0,3.0,0.00024007499450817704,,,,
801,5.972808837890625,10.086457252502441,0.0,0.0,50.0,3.0,0.00023999999393709004,,,,
802,7.238587379455566,10.181999206542969,0.0,0.0,60.0,3.0,0.00023992499336600304,,,,
803,-10.374217987060547,9.829512596130371,0.0,0.0,29.0,3.0,0.00023984999279491603,,,,
804,66.82461547851562,10.556465148925781,0.0,0.0,106.0,3.0,0.00023977500677574426,,,,
805,58.43585968017578,10.178301811218262,0.0,0.0,105.0,3.0,0.00023970000620465726,,,,
806,28.60470962524414,10.303691864013672,0.0,0.0,83.0,3.0,0.00023962500563357025,,,,
807,-2.3426313400268555,10.214075088500977,0.0,0.0,55.0,3.0,0.00023955000506248325,,,,
808,-4.679110527038574,10.128297805786133,0.0,0.0,38.0,3.0,0.00023947500449139625,,,,
809,-2.2581024169921875,10.10082721710205,0.0,0.0,40.0,3.0,0.00023940000392030925,,,,
810,42.1932373046875,10.568602561950684,0.0,0.0,87.0,3.0,0.00023932500334922224,,,,
811,1.65179443359375,10.5556001663208,0.0,0.0,45.0,3.0,0.00023925000277813524,,,,
812,14.388198852539062,10.572417259216309,0.0,0.0,66.0,3.0,0.00023917500220704824,,,,
813,12.74986743927002,10.689820289611816,0.0,0.0,70.0,3.0,0.00023910000163596123,-0.0034056431613862514,0.4818117320537567,2.7161295413970947,0.005127754993736744
814,-13.72019100189209,10.377025604248047,0.0,0.0,24.0,3.0,0.00023902500106487423,,,,
815,8.750011444091797,10.440088272094727,0.0,0.0,60.0,3.0,0.00023895000049378723,,,,
816,-1.133148193359375,10.480368614196777,0.0,0.0,73.0,3.0,0.00023887499992270023,,,,
817,30.111724853515625,10.817679405212402,0.0,0.0,76.0,3.0,0.00023879999935161322,,,,
818,5.839856147766113,10.945858001708984,0.0,0.0,42.0,3.0,0.00023872499878052622,,,,
819,45.73086166381836,11.229434967041016,0.0,0.0,109.0,3.0,0.00023864999820943922,,,,
820,30.860713958740234,11.480749130249023,0.0,0.0,95.0,3.0,0.00023857499763835222,,,,
821,30.245990753173828,11.834809303283691,0.0,0.0,84.0,3.0,0.0002384999970672652,,,,
822,-4.439229488372803,11.814216613769531,0.0,0.0,38.0,3.0,0.0002384249964961782,,,,
823,139.0845184326172,12.900485038757324,0.0,0.0,190.0,3.0,0.0002383499959250912,,,,
824,-6.824883937835693,12.648407936096191,0.0,0.0,28.0,3.0,0.0002382749953540042,,,,
825,-0.12928390502929688,12.63021469116211,0.0,0.0,43.0,3.0,0.0002381999947829172,,,,
826,-10.707558631896973,12.320830345153809,0.0,0.0,26.0,3.0,0.0002381249942118302,,,,
827,14.992684364318848,12.57403564453125,0.0,0.0,52.0,3.0,0.0002380499936407432,,,,
828,62.38994216918945,13.2069730758667,0.0,0.0,105.0,3.0,0.0002379749930696562,,,,
829,35.3529167175293,13.410422325134277,0.0,0.0,90.0,3.0,0.00023790000705048442,,,,
830,17.013399124145508,13.279603004455566,0.0,0.0,52.0,3.0,0.00023782500647939742,,,,
831,80.53807067871094,13.976807594299316,0.0,0.0,145.0,3.0,0.0002377500059083104,,,,
832,9.056914329528809,14.052105903625488,0.0,0.0,56.0,3.0,0.0002376750053372234,,,,
833,-2.184230327606201,14.10153579711914,0.0,0.0,46.0,3.0,0.0002376000047661364,,,,
834,10.017919540405273,14.196948051452637,0.0,0.0,59.0,3.0,0.0002375250041950494,,,,
835,29.129684448242188,14.475743293762207,0.0,0.0,95.0,3.0,0.0002374500036239624,,,,
836,49.5095329284668,15.01824951171875,0.0,0.0,96.0,3.0,0.0002373750030528754,,,,
837,96.8943862915039,16.01961898803711,0.0,0.0,144.0,3.0,0.0002373000024817884,,,,
838,18.587663650512695,15.664615631103516,0.0,0.0,62.0,3.0,0.0002372250019107014,,,,
839,47.278961181640625,16.247018814086914,0.0,0.0,93.0,3.0,0.0002371500013396144,0.0002441622200421989,0.5018839836120605,2.7156624794006348,0.0038498379290103912
840,32.297393798828125,16.617111206054688,0.0,0.0,74.0,3.0,0.0002370750007685274,,,,
841,38.35284423828125,16.677499771118164,0.0,0.0,85.0,3.0,0.00023700000019744039,,,,
842,15.84584903717041,16.769550323486328,0.0,0.0,64.0,3.0,0.00023692499962635338,,,,
843,-5.6587395668029785,16.728124618530273,0.0,0.0,28.0,3.0,0.00023684999905526638,,,,
844,38.79854202270508,16.82843589782715,0.0,0.0,74.0,3.0,0.00023677499848417938,,,,
845,25.85867691040039,17.110631942749023,0.0,0.0,75.0,3.0,0.00023669999791309237,,,,
846,14.526485443115234,17.13137435913086,0.0,0.0,52.0,3.0,0.00023662499734200537,,,,
847,4.0099897384643555,17.17743682861328,0.0,0.0,50.0,3.0,0.00023654999677091837,,,,
848,-8.779065132141113,16.6278133392334,0.0,0.0,39.0,3.0,0.00023647499619983137,,,,
849,-3.4194064140319824,16.408140182495117,0.0,0.0,54.0,3.0,0.00023639999562874436,,,,
850,-8.189953804016113,16.359600067138672,0.0,0.0,34.0,3.0,0.00023632499505765736,,,,
851,-2.1857638359069824,16.186723709106445,0.0,0.0,50.0,3.0,0.00023624999448657036,,,,
852,25.384056091308594,16.502286911010742,0.0,0.0,74.0,3.0,0.00023617499391548336,,,,
853,5.904819488525391,16.52798080444336,0.0,0.0,57.0,3.0,0.00023609999334439635,,,,
854,10.387771606445312,16.419422149658203,0.0,0.0,66.0,3.0,0.00023602499277330935,,,,
855,42.907005310058594,16.94090461730957,0.0,0.0,111.0,3.0,0.00023595000675413758,,,,
856,6.922402381896973,17.019752502441406,0.0,0.0,66.0,3.0,0.00023587500618305057,,,,
857,31.28669548034668,17.319835662841797,0.0,0.0,75.0,3.0,0.00023580000561196357,,,,
858,2.4926624298095703,17.416109085083008,0.0,0.0,43.0,3.0,0.00023572500504087657,,,,
859,1.0483150482177734,17.50505828857422,0.0,0.0,41.0,3.0,0.00023565000446978956,,,,
860,-1.352935791015625,17.478540420532227,0.0,0.0,34.0,3.0,0.00023557500389870256,,,,
861,3.468536376953125,17.46822166442871,0.0,0.0,53.0,3.0,0.00023550000332761556,,,,
862,11.746664047241211,17.651288986206055,0.0,0.0,65.0,3.0,0.00023542500275652856,,,,
863,3.2455196380615234,17.77593231201172,0.0,0.0,46.0,3.0,0.00023535000218544155,,,,
864,39.285911560058594,17.566308975219727,0.0,0.0,100.0,3.0,0.00023527500161435455,,,,
865,-0.35120201110839844,17.473390579223633,0.0,0.0,42.0,3.0,0.00023520000104326755,,,,
866,9.98832893371582,17.33147430419922,0.0,0.0,62.0,3.0,0.00023512500047218055,,,,
867,0.7950468063354492,16.84956932067871,0.0,0.0,44.0,3.0,0.00023504999990109354,,,,
868,31.8104248046875,16.941329956054688,0.0,0.0,64.0,3.0,0.00023497499933000654,,,,
869,20.147390365600586,17.140108108520508,0.0,0.0,69.0,3.0,0.00023489999875891954,,,,
870,21.20876693725586,17.1580867767334,0.0,0.0,66.0,3.0,0.00023482499818783253,,,,
871,3.700648307800293,17.257471084594727,0.0,0.0,43.0,3.0,0.00023474999761674553,,,,
872,33.55357360839844,17.48938751220703,0.0,0.0,99.0,3.0,0.00023467499704565853,-0.0024171711411327124,0.4969760477542877,2.7151684761047363,0.005714395549148321
873,48.820133209228516,18.027799606323242,0.0,0.0,94.0,3.0,0.00023459999647457153,,,,
874,112.41192626953125,19.198101043701172,0.0,0.0,144.0,3.0,0.00023452499590348452,,,,
875,15.73469352722168,19.393457412719727,0.0,0.0,78.0,3.0,0.00023444999533239752,,,,
876,14.513328552246094,19.62828826904297,0.0,0.0,64.0,3.0,0.00023437499476131052,,,,
877,6.1965131759643555,19.774442672729492,0.0,0.0,53.0,3.0,0.00023429999419022352,,,,
878,101.5130386352539,20.362241744995117,0.0,0.0,153.0,3.0,0.0002342249936191365,,,,
879,-4.886815071105957,20.2548885345459,0.0,0.0,40.0,3.0,0.0002341499930480495,,,,
880,-4.180942535400391,20.176219940185547,0.0,0.0,29.0,3.0,0.00023407500702887774,,,,
881,90.99942016601562,21.152015686035156,0.0,0.0,139.0,3.0,0.00023400000645779073,,,,
882,6.088372230529785,21.25558853149414,0.0,0.0,52.0,3.0,0.00023392500588670373,,,,
883,91.645263671875,22.212482452392578,0.0,0.0,125.0,3.0,0.00023385000531561673,,,,
884,27.716171264648438,22.352344512939453,0.0,0.0,103.0,3.0,0.00023377500474452972,,,,
885,-5.612003326416016,22.385576248168945,0.0,0.0,38.0,3.0,0.00023370000417344272,,,,
886,16.567060470581055,22.438884735107422,0.0,0.0,72.0,3.0,0.00023362500360235572,,,,
887,64.33296203613281,23.135591506958008,0.0,0.0,131.0,3.0,0.00023355000303126872,,,,
888,-9.118521690368652,23.110998153686523,0.0,0.0,30.0,3.0,0.0002334750024601817,,,,
889,138.192626953125,24.481000900268555,0.0,0.0,160.0,3.0,0.0002334000018890947,,,,
890,10.59554672241211,23.70745849609375,0.0,0.0,77.0,3.0,0.0002333250013180077,,,,
891,-9.456613540649414,23.681486129760742,0.0,0.0,28.0,3.0,0.0002332500007469207,,,,
892,80.6064453125,24.419872283935547,0.0,0.0,123.0,3.0,0.0002331750001758337,,,,
893,49.92884063720703,24.881641387939453,0.0,0.0,101.0,3.0,0.0002330999996047467,,,,
894,18.799057006835938,24.754810333251953,0.0,0.0,62.0,3.0,0.0002330249990336597,0.0011886914726346731,0.497480571269989,2.7136340141296387,0.003548866370692849
895,8.54047679901123,24.704853057861328,0.0,0.0,53.0,3.0,0.0002329499984625727,,,,
896,-1.7522859573364258,23.737449645996094,0.0,0.0,46.0,3.0,0.0002328749978914857,,,,
897,-9.854135513305664,23.690719604492188,0.0,0.0,37.0,3.0,0.0002327999973203987,,,,
898,32.608055114746094,23.08678436279297,0.0,0.0,86.0,3.0,0.00023272499674931169,,,,
899,114.87606048583984,24.21596908569336,0.0,0.0,165.0,3.0,0.00023264999617822468,,,,
900,27.915348052978516,24.194299697875977,0.0,0.0,78.0,3.0,0.00023257499560713768,,,,
901,33.66486740112305,24.471220016479492,0.0,0.0,75.0,3.0,0.00023249999503605068,,,,
902,13.036377906799316,24.529197692871094,0.0,0.0,71.0,3.0,0.00023242499446496367,,,,
903,-8.614771842956543,24.546791076660156,0.0,0.0,26.0,3.0,0.00023234999389387667,,,,
904,11.387328147888184,23.992420196533203,0.0,0.0,87.0,3.0,0.00023227499332278967,,,,
905,17.640640258789062,23.5844669342041,0.0,0.0,68.0,3.0,0.00023219999275170267,,,,
906,102.52295684814453,24.323650360107422,0.0,0.0,144.0,3.0,0.0002321250067325309,,,,
907,-0.6080837249755859,24.340993881225586,0.0,0.0,35.0,3.0,0.0002320500061614439,,,,
908,54.19869613647461,24.92977523803711,0.0,0.0,97.0,3.0,0.00023197500559035689,,,,
909,-7.936047554016113,24.872995376586914,0.0,0.0,49.0,3.0,0.00023190000501926988,,,,
910,-6.452919960021973,24.386533737182617,0.0,0.0,36.0,3.0,0.00023182500444818288,,,,
911,-0.24540042877197266,24.367563247680664,0.0,0.0,49.0,3.0,0.00023175000387709588,,,,
912,0.47651004791259766,24.22844696044922,0.0,0.0,61.0,3.0,0.00023167500330600888,,,,
913,-3.874788284301758,24.06220054626465,0.0,0.0,50.0,3.0,0.00023160000273492187,,,,
914,25.344425201416016,24.45284652709961,0.0,0.0,69.0,3.0,0.00023152500216383487,,,,
915,9.408477783203125,24.459428787231445,0.0,0.0,54.0,3.0,0.00023145000159274787,,,,
916,0.3489513397216797,24.47425079345703,0.0,0.0,53.0,3.0,0.00023137500102166086,,,,
917,68.70680236816406,24.860200881958008,0.0,0.0,132.0,3.0,0.00023130000045057386,,,,
918,-3.855578899383545,24.763246536254883,0.0,0.0,27.0,3.0,0.00023122499987948686,,,,
919,22.180648803710938,24.52774429321289,0.0,0.0,65.0,3.0,0.00023114999930839986,,,,
920,36.97541046142578,24.588891983032227,0.0,0.0,101.0,3.0,0.00023107499873731285,,,,
921,0.10393142700195312,24.287473678588867,0.0,0.0,38.0,3.0,0.00023099999816622585,,,,
922,163.226318359375,25.964126586914062,0.0,4.0,190.0,1.0,0.00023092499759513885,-0.005426398012787104,0.49760088324546814,2.712512493133545,0.005320284981280565
923,-6.319362640380859,24.510087966918945,0.0,0.0,34.0,3.0,0.00023084999702405185,,,,
924,6.573735237121582,24.644075393676758,0.0,0.0,64.0,3.0,0.00023077499645296484,,,,
925,-13.942294120788574,24.505943298339844,0.0,0.0,32.0,3.0,0.00023069999588187784,,,,
926,-9.496720314025879,24.518049240112305,0.0,0.0,45.0,3.0,0.00023062499531079084,,,,
927,23.272968292236328,24.600852966308594,0.0,0.0,93.0,3.0,0.00023054999473970383,,,,
928,6.864666938781738,24.04560089111328,0.0,0.0,50.0,3.0,0.00023047499416861683,,,,
929,14.298908233642578,23.835060119628906,0.0,0.0,55.0,3.0,0.00023039999359752983,,,,
930,60.4215087890625,24.269140243530273,0.0,0.0,135.0,3.0,0.00023032499302644283,,,,
931,5.78538703918457,23.521617889404297,0.0,0.0,48.0,3.0,0.00023025000700727105,,,,
932,-4.346232891082764,23.387584686279297,0.0,0.0,31.0,3.0,0.00023017500643618405,,,,
933,-1.0286884307861328,23.399137496948242,0.0,0.0,35.0,3.0,0.00023010000586509705,,,,
934,-0.9200296401977539,23.28976058959961,0.0,0.0,46.0,3.0,0.00023002500529401004,,,,
935,-2.151174545288086,22.976953506469727,0.0,0.0,36.0,3.0,0.00022995000472292304,,,,
936,84.45065307617188,23.326364517211914,0.0,0.0,113.0,3.0,0.00022987500415183604,,,,
937,3.9317150115966797,22.396738052368164,0.0,0.0,58.0,3.0,0.00022980000358074903,,,,
938,13.00863265991211,22.340944290161133,0.0,0.0,70.0,3.0,0.00022972500300966203,,,,
939,8.322879791259766,21.951387405395508,0.0,0.0,64.0,3.0,0.00022965000243857503,,,,
940,11.087018013000488,21.739280700683594,0.0,0.0,82.0,3.0,0.00022957500186748803,,,,
941,-7.901281833648682,21.2767391204834,0.0,0.0,42.0,3.0,0.00022950000129640102,,,,
942,77.6897964477539,21.89517593383789,0.0,0.0,115.0,3.0,0.00022942500072531402,,,,
943,-9.176105499267578,21.860004425048828,0.0,0.0,27.0,3.0,0.00022935000015422702,,,,
944,-8.506256103515625,21.38695526123047,0.0,0.0,39.0,3.0,0.00022927499958314002,,,,
945,50.95988464355469,21.637968063354492,0.0,0.0,103.0,3.0,0.000229199999012053,,,,
946,13.335718154907227,21.626062393188477,0.0,0.0,69.0,3.0,0.000229124998440966,,,,
947,13.403409957885742,21.719995498657227,0.0,0.0,73.0,3.0,0.000229049997869879,,,,
948,16.75054359436035,21.975290298461914,0.0,0.0,63.0,3.0,0.000228974997298792,,,,
949,2.5205841064453125,22.034690856933594,0.0,0.0,47.0,3.0,0.000228899996727705,,,,
950,78.24957275390625,22.899084091186523,0.0,0.0,106.0,3.0,0.000228824996156618,,,,
951,60.12510681152344,23.522192001342773,0.0,0.0,97.0,3.0,0.000228749995585531,,,,
952,9.947166442871094,23.367826461791992,0.0,0.0,51.0,3.0,0.000228674995014444,0.0037605920806527138,0.4923216700553894,2.71071720123291,0.008128412067890167
953,-1.4489946365356445,23.294288635253906,0.0,0.0,49.0,3.0,0.000228599994443357,,,,
954,5.082674026489258,23.241239547729492,0.0,0.0,47.0,3.0,0.00022852499387227,,,,
955,42.396881103515625,23.23613929748535,0.0,0.0,90.0,3.0,0.00022844999330118299,,,,
956,-2.1132688522338867,23.145780563354492,0.0,0.0,49.0,3.0,0.00022837499273009598,,,,
957,22.75099754333496,23.0604248046875,0.0,0.0,68.0,3.0,0.0002283000067109242,,,,
958,1.304692268371582,23.048545837402344,0.0,0.0,40.0,3.0,0.0002282250061398372,,,,
959,92.81936645507812,23.96625518798828,0.0,0.0,160.0,3.0,0.0002281500055687502,,,,
960,53.81072235107422,24.517892837524414,0.0,0.0,95.0,3.0,0.0002280750049976632,,,,
961,7.179808616638184,24.555002212524414,0.0,0.0,57.0,3.0,0.0002280000044265762,,,,
962,42.337223052978516,24.86090850830078,0.0,0.0,81.0,3.0,0.0002279250038554892,,,,
963,27.073307037353516,25.099184036254883,0.0,0.0,67.0,3.0,0.0002278500032844022,,,,
964,79.24530792236328,25.498779296875,0.0,0.0,124.0,3.0,0.0002277750027133152,,,,
965,10.182479858398438,25.604116439819336,0.0,0.0,92.0,3.0,0.00022770000214222819,,,,
966,37.81002426147461,25.882333755493164,0.0,0.0,92.0,3.0,0.00022762500157114118,,,,
967,35.246395111083984,26.226848602294922,0.0,0.0,91.0,3.0,0.00022755000100005418,,,,
968,31.213993072509766,26.22088623046875,0.0,0.0,122.0,3.0,0.00022747500042896718,,,,
969,1.656209945678711,26.035974502563477,0.0,0.0,42.0,3.0,0.00022739999985788018,,,,
970,119.26642608642578,27.016550064086914,0.0,0.0,154.0,3.0,0.00022732499928679317,,,,
971,-4.6441473960876465,26.933103561401367,0.0,0.0,32.0,3.0,0.00022724999871570617,,,,
972,83.77741241455078,27.435338973999023,0.0,0.0,121.0,3.0,0.00022717499814461917,,,,
973,165.8566436767578,28.605703353881836,0.0,0.0,158.0,3.0,0.00022709999757353216,,,,
974,170.9543914794922,29.191129684448242,0.0,3.0,191.0,1.0,0.00022702499700244516,0.0010408887173980474,0.49803003668785095,2.7067506313323975,0.006832314655184746
975,8.484079360961914,29.118623733520508,0.0,0.0,58.0,3.0,0.00022694999643135816,,,,
976,23.957077026367188,29.213058471679688,0.0,0.0,65.0,3.0,0.00022687499586027116,,,,
977,3.6674270629882812,29.187768936157227,0.0,0.0,50.0,3.0,0.00022679999528918415,,,,
978,53.86211013793945,28.711261749267578,0.0,0.0,127.0,3.0,0.00022672499471809715,,,,
979,-4.948049068450928,28.710649490356445,0.0,0.0,39.0,3.0,0.00022664999414701015,,,,
980,13.605816841125488,28.88851547241211,0.0,0.0,62.0,3.0,0.00022657499357592314,,,,
981,74.01581573486328,28.718679428100586,0.0,0.0,130.0,3.0,0.00022649999300483614,,,,
982,11.435510635375977,28.77215003967285,0.0,0.0,51.0,3.0,0.00022642500698566437,,,,
983,36.56119918823242,28.221311569213867,0.0,0.0,89.0,3.0,0.00022635000641457736,,,,
984,61.02726364135742,28.554424285888672,0.0,0.0,93.0,3.0,0.00022627500584349036,,,,
985,2.3778791427612305,28.634323120117188,0.0,0.0,57.0,3.0,0.00022620000527240336,,,,
986,43.11526870727539,28.899803161621094,0.0,0.0,94.0,3.0,0.00022612500470131636,,,,
987,70.30659484863281,28.95954132080078,0.0,0.0,117.0,3.0,0.00022605000413022935,,,,
988,46.16307067871094,29.512353897094727,0.0,0.0,101.0,3.0,0.00022597500355914235,,,,
989,37.44145202636719,28.504844665527344,0.0,0.0,92.0,3.0,0.00022590000298805535,,,,
990,129.16363525390625,29.690523147583008,0.0,0.0,136.0,3.0,0.00022582500241696835,,,,
991,5.933128356933594,29.844419479370117,0.0,0.0,46.0,3.0,0.00022575000184588134,,,,
992,0.795074462890625,29.046306610107422,0.0,0.0,44.0,3.0,0.00022567500127479434,,,,
993,31.86736297607422,28.865694046020508,0.0,0.0,86.0,3.0,0.00022560000070370734,,,,
994,-3.6219048500061035,28.64148712158203,0.0,0.0,40.0,3.0,0.00022552500013262033,,,,
995,34.675537109375,28.9028377532959,0.0,0.0,73.0,3.0,0.00022544999956153333,,,,
996,25.13576889038086,29.171716690063477,0.0,0.0,84.0,3.0,0.00022537499899044633,,,,
997,51.832366943359375,29.7885799407959,0.0,0.0,96.0,3.0,0.00022529999841935933,,,,
998,27.29049301147461,29.73540496826172,0.0,0.0,76.0,3.0,0.00022522499784827232,0.0013094586320221424,0.48846858739852905,2.7032840251922607,0.005701341666281223
999,-4.120625019073486,28.54543685913086,0.0,0.0,41.0,3.0,0.00022514999727718532,,,,
1000,0.8570451736450195,28.274852752685547,0.0,0.0,44.0,3.0,0.00022507499670609832,,,,
1001,107.24058532714844,29.010610580444336,0.0,13.0,193.0,3.0,0.00022499999613501132,,,,
1002,-10.307440757751465,28.777170181274414,0.0,0.0,34.0,3.0,0.0002249249955639243,,,,
1003,-5.059860706329346,28.812721252441406,0.0,0.0,31.0,3.0,0.0002248499949928373,,,,
1004,1.0998640060424805,28.709848403930664,0.0,0.0,52.0,3.0,0.0002247749944217503,,,,
1005,-4.173032283782959,28.491710662841797,0.0,0.0,42.0,3.0,0.0002246999938506633,,,,
1006,32.25819778442383,27.7890625,0.0,0.0,79.0,3.0,0.0002246249932795763,,,,
1007,22.004487991333008,28.015188217163086,0.0,0.0,75.0,3.0,0.00022455000726040453,,,,
1008,36.56425857543945,27.838842391967773,0.0,0.0,85.0,3.0,0.00022447500668931752,,,,
1009,12.00898265838623,28.038293838500977,0.0,0.0,68.0,3.0,0.00022440000611823052,,,,
1010,16.635894775390625,28.269182205200195,0.0,0.0,79.0,3.0,0.00022432500554714352,,,,
1011,-0.4408235549926758,28.267229080200195,0.0,0.0,48.0,3.0,0.00022425000497605652,,,,
1012,116.81062316894531,29.43056869506836,0.0,0.0,151.0,3.0,0.0002241750044049695,,,,
1013,3.052680015563965,29.49984359741211,0.0,0.0,56.0,3.0,0.0002241000038338825,,,,
1014,-4.464921474456787,29.201749801635742,0.0,0.0,39.0,3.0,0.0002240250032627955,,,,
1015,122.20138549804688,30.329679489135742,0.0,0.0,135.0,3.0,0.0002239500026917085,,,,
1016,0.234344482421875,30.328536987304688,0.0,0.0,48.0,3.0,0.0002238750021206215,,,,
1017,99.46796417236328,30.636146545410156,0.0,0.0,121.0,3.0,0.0002238000015495345,,,,
1018,1.2224493026733398,30.686925888061523,0.0,0.0,43.0,3.0,0.0002237250009784475,,,,
1019,-2.7385029792785645,30.43773651123047,0.0,0.0,47.0,3.0,0.0002236500004073605,,,,
1020,41.38972854614258,30.48187828063965,0.0,0.0,85.0,3.0,0.0002235749998362735,,,,
1021,17.59721565246582,30.656808853149414,0.0,0.0,73.0,3.0,0.0002234999992651865,,,,
1022,27.347702026367188,29.298023223876953,0.0,0.0,78.0,3.0,0.00022342499869409949,,,,
1023,13.234382629394531,29.493558883666992,0.0,0.0,69.0,3.0,0.00022334999812301248,,,,
1024,22.209152221679688,29.649913787841797,0.0,0.0,63.0,3.0,0.00022327499755192548,,,,
1025,2.9704408645629883,29.819046020507812,0.0,0.0,55.0,3.0,0.00022319999698083848,,,,
1026,1.3440532684326172,29.927453994750977,0.0,0.0,87.0,3.0,0.00022312499640975147,0.003845769679173827,0.4912816882133484,2.698951482772827,0.0021226215176284313
1027,1.3354434967041016,29.708078384399414,0.0,0.0,49.0,3.0,0.00022304999583866447,,,,
1028,24.119293212890625,29.88062286376953,0.0,0.0,77.0,3.0,0.00022297499526757747,,,,
1029,39.33034133911133,30.130937576293945,0.0,0.0,89.0,3.0,0.00022289999469649047,,,,
1030,8.514870643615723,29.61187171936035,0.0,0.0,55.0,3.0,0.00022282499412540346,,,,
1031,20.442493438720703,29.758441925048828,0.0,0.0,80.0,3.0,0.00022274999355431646,,,,
1032,6.659786224365234,29.868501663208008,0.0,0.0,54.0,3.0,0.00022267499298322946,,,,
1033,15.141326904296875,30.030200958251953,0.0,0.0,78.0,3.0,0.00022260000696405768,,,,
1034,49.80909729003906,30.537492752075195,0.0,0.0,94.0,3.0,0.00022252500639297068,,,,
1035,21.089801788330078,30.7699031829834,0.0,0.0,68.0,3.0,0.00022245000582188368,,,,
1036,-4.93573522567749,29.876039505004883,0.0,0.0,38.0,3.0,0.00022237500525079668,,,,
1037,33.795616149902344,30.1746768951416,0.0,0.0,88.0,3.0,0.00022230000467970967,,,,
1038,25.691490173339844,30.301504135131836,0.0,0.0,76.0,3.0,0.00022222500410862267,,,,
1039,140.59194946289062,31.624197006225586,0.0,0.0,153.0,3.0,0.00022215000353753567,,,,
1040,44.68318176269531,31.960159301757812,0.0,0.0,90.0,3.0,0.00022207500296644866,,,,
1041,44.9220085144043,32.4883918762207,0.0,0.0,90.0,3.0,0.00022200000239536166,,,,
1042,65.77006530761719,32.36919403076172,0.0,0.0,108.0,3.0,0.00022192500182427466,,,,
1043,107.24474334716797,33.53340148925781,0.0,0.0,118.0,3.0,0.00022185000125318766,,,,
1044,52.54252624511719,34.143890380859375,0.0,0.0,92.0,3.0,0.00022177500068210065,,,,
1045,22.118865966796875,33.8554801940918,0.0,0.0,60.0,3.0,0.00022170000011101365,,,,
1046,18.549968719482422,33.907623291015625,0.0,0.0,61.0,3.0,0.00022162499953992665,,,,
1047,31.706308364868164,34.09065246582031,0.0,0.0,75.0,3.0,0.00022154999896883965,,,,
1048,28.632017135620117,34.209468841552734,0.0,0.0,71.0,3.0,0.00022147499839775264,,,,
1049,143.810791015625,35.622371673583984,0.0,0.0,153.0,3.0,0.00022139999782666564,,,,
1050,118.28874206542969,36.022762298583984,0.0,0.0,150.0,3.0,0.00022132499725557864,-0.0008837148197926581,0.49352481961250305,2.693936347961426,0.00208260421641171
1051,23.845365524291992,35.65996551513672,0.0,0.0,80.0,3.0,0.00022124999668449163,,,,
1052,22.693435668945312,35.78742599487305,0.0,0.0,75.0,3.0,0.00022117499611340463,,,,
1053,-6.534209728240967,35.736576080322266,0.0,0.0,33.0,3.0,0.00022109999554231763,,,,
1054,104.02851104736328,36.726036071777344,0.0,0.0,123.0,3.0,0.00022102499497123063,,,,
1055,0.7072601318359375,36.30913543701172,0.0,0.0,36.0,3.0,0.00022094999440014362,,,,
1056,-5.613550662994385,36.27413558959961,0.0,0.0,30.0,3.0,0.00022087499382905662,,,,
1057,20.925094604492188,36.25587463378906,0.0,0.0,74.0,3.0,0.00022079999325796962,,,,
1058,167.81240844726562,37.920955657958984,0.0,0.0,176.0,3.0,0.00022072500723879784,,,,
1059,-1.3088760375976562,36.979671478271484,0.0,0.0,33.0,3.0,0.00022065000666771084,,,,
1060,18.944229125976562,36.631004333496094,0.0,0.0,68.0,3.0,0.00022057500609662384,,,,
1061,41.374942779541016,36.972957611083984,0.0,0.0,87.0,3.0,0.00022050000552553684,,,,
1062,63.52040481567383,37.184791564941406,0.0,0.0,104.0,3.0,0.00022042500495444983,,,,
1063,105.4853286743164,37.968910217285156,0.0,0.0,126.0,3.0,0.00022035000438336283,,,,
